Ticker,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
MBTO,2024,positive,negative,0.9955398440361023,0.002289384603500366,0.0021707324776798487
MCAS,2024,positive,positive,0.1018262654542923,0.009270261973142624,0.8889034986495972
MCOL,2024,negative,negative,0.9978050589561462,0.0007920882781036198,0.001402863534167409
MDIA,2024,positive,negative,0.9969377517700195,0.002163503784686327,0.0008987309993244708
MDKA,2024,negative,negative,0.991986870765686,0.004383990541100502,0.0036291528958827257
MDKI,2024,negative,negative,0.9952266216278076,0.00021199873299337924,0.004561405163258314
MDLN,2024,neutral,negative,0.9939588308334351,0.002402244135737419,0.0036389778833836317
MERK,2024,negative,negative,0.978044331073761,0.01959354802966118,0.0023621204309165478
META,2024,neutral,negative,0.9934635162353516,0.0019428434316068888,0.0045937043614685535
MFMI,2024,positive,negative,0.5249361395835876,0.44562414288520813,0.029439663514494896
MGNA,2024,positive,negative,0.9978938698768616,0.0004347673093434423,0.0016713798977434635
MGRO,2024,negative,negative,0.9966687560081482,0.001870914245955646,0.0014602786395698786
MICE,2024,negative,negative,0.9961174726486206,0.0007154106278903782,0.0031670904718339443
MICE,2024,negative,negative,0.9961174726486206,0.0007154106278903782,0.0031670904718339443
MIDI,2024,neutral,negative,0.9918720126152039,0.006122408900409937,0.002005648333579302
MIKA,2024,negative,negative,0.9992995262145996,0.00029211147921159863,0.00040834237006492913
MIRA,2024,positive,negative,0.9988481998443604,0.0007656217785552144,0.00038614257937297225
MKPI,2024,negative,neutral,0.03433360904455185,0.9277738332748413,0.037892501801252365
MLBI,2024,positive,positive,0.0033933441154658794,0.00048211324610747397,0.9961245656013489
MLIA,2024,negative,negative,0.9937764406204224,0.00542801059782505,0.0007954870816320181
MLPL,2024,positive,negative,0.9559434056282043,0.04225173220038414,0.001804863102734089
MLPL,2024,positive,negative,0.9559434056282043,0.04225173220038414,0.001804863102734089
MLPT,2024,positive,negative,0.9991796612739563,0.00024393964849878103,0.0005764167290180922
MMLP,2024,positive,negative,0.9985474944114685,0.0001606939622433856,0.0012917659478262067
MNCN,2024,negative,negative,0.9750779271125793,0.016089368611574173,0.008832699619233608
MOLI,2024,negative,negative,0.9958851933479309,0.0007359250448644161,0.0033788608852773905
MPMX,2024,positive,negative,0.9301490783691406,0.00432231230661273,0.06552863121032715
MPOW,2024,positive,negative,0.9992735981941223,0.0003313931811135262,0.000394982926081866
MPPA,2024,neutral,negative,0.9993257522583008,0.00011652732791844755,0.0005577087285928428
MPRO,2024,positive,negative,0.9806186556816101,0.01894982159137726,0.0004316018021199852
MRAT,2024,negative,negative,0.6972048878669739,0.0036793688777834177,0.2991158068180084
MSIN,2024,negative,negative,0.9955857992172241,0.0006296761566773057,0.003784425323829055
MSKY,2024,neutral,negative,0.9937759637832642,0.003392958315089345,0.0028310806956142187
MTDL,2024,negative,negative,0.7210373878479004,0.0011019526282325387,0.27786073088645935
MTEL,2024,negative,negative,0.7613423466682434,0.23653295636177063,0.002124631078913808
MTLA,2024,positive,negative,0.9960322976112366,0.0032049911096692085,0.0007626294391229749
MTLA,2024,positive,negative,0.9960322976112366,0.0032049911096692085,0.0007626294391229749
MTMH,2024,negative,negative,0.8510835766792297,0.039715953171253204,0.10920042544603348
MTPS,2024,positive,negative,0.9966901540756226,0.0016136496560648084,0.0016961878864094615
MTSM,2024,positive,negative,0.9877533316612244,0.0009197772014886141,0.011326893232762814
MYOH,2024,neutral,neutral,0.03594383969902992,0.9508293271064758,0.013226865790784359
MYOR,2024,negative,negative,0.9363982677459717,0.06019074097275734,0.0034109456464648247
MYTX,2024,negative,negative,0.9568946957588196,0.041157811880111694,0.001947381068021059
NANO,2024,positive,negative,0.997517466545105,0.002044823719188571,0.00043771881610155106
NASA,2024,positive,negative,0.6287621259689331,0.003171220188960433,0.36806660890579224
NASI,2024,negative,positive,0.002196446992456913,0.0002992171503137797,0.9975042939186096
NATO,2024,neutral,negative,0.647804856300354,0.08071562647819519,0.2714795470237732
NELY,2024,negative,negative,0.9996243715286255,0.00026960400282405317,0.00010603190457914025
NETV,2024,negative,negative,0.9995902180671692,0.00021685224783141166,0.0001929536956595257
NFCX,2024,positive,positive,0.0023869192227721214,0.005145327188074589,0.9924677014350891
NICL,2024,positive,negative,0.9623809456825256,0.0005102441064082086,0.03710871562361717
NIKL,2024,negative,negative,0.9971422553062439,0.0011505041038617492,0.0017072029877454042
NIRO,2024,negative,neutral,0.3082611560821533,0.6206573843955994,0.07108139246702194
NPGF,2024,positive,negative,0.9992971420288086,0.00034246675204485655,0.0003603091463446617
NRCA,2024,negative,negative,0.9605082273483276,0.0021346467547118664,0.03735720366239548
NTBK,2024,neutral,negative,0.8654091954231262,0.0119246244430542,0.12266618758440018
NZIA,2024,positive,negative,0.9947391152381897,0.0008830225560814142,0.0043777660466730595
OASA,2024,positive,negative,0.6839767694473267,0.004519365727901459,0.3115037977695465
OILS,2024,positive,negative,0.9956095814704895,0.00048344649258069694,0.003907014615833759
OKAS,2024,positive,negative,0.9981222748756409,0.0007350285304710269,0.001142740249633789
OMRE,2024,neutral,negative,0.997707724571228,0.0009521504398435354,0.0013400724856182933
OPMS,2024,positive,negative,0.9025958180427551,0.09424152970314026,0.003162700217217207
PANI,2024,positive,positive,0.01388640608638525,0.016711127012968063,0.9694024920463562
PANR,2024,positive,negative,0.9953392744064331,0.0008031094912439585,0.003857544157654047
PBID,2024,positive,negative,0.9993224143981934,0.0003942837647628039,0.0002832605387084186
PBRX,2024,positive,neutral,0.3300755023956299,0.6370264291763306,0.03289813548326492
PBSA,2024,positive,negative,0.8030849695205688,0.005528140347450972,0.191386878490448
PCAR,2024,negative,negative,0.9696344137191772,0.0022227750159800053,0.028142832219600677
PDES,2024,positive,negative,0.9847466945648193,0.010410802438855171,0.004842545837163925
PEHA,2024,negative,negative,0.9930821061134338,0.0001318818103754893,0.006786066107451916
PGAS,2024,positive,positive,0.0263453908264637,0.01299041137099266,0.9606641530990601
PGJO,2024,positive,negative,0.9965429902076721,0.001956212567165494,0.0015007543843239546
PGUN,2024,positive,negative,0.9917712807655334,0.007102586794644594,0.0011261344188824296
PICO,2024,positive,negative,0.9058113098144531,0.0023882673121988773,0.0918005108833313
PICO,2024,positive,negative,0.9058113098144531,0.0023882673121988773,0.0918005108833313
PJAA,2024,negative,negative,0.9991200566291809,0.00018124017515219748,0.000698637857567519
PKPK,2024,positive,negative,0.5770825147628784,0.00689149834215641,0.4160260558128357
PLIN,2024,neutral,negative,0.680736780166626,0.02522580325603485,0.29403743147850037
PLIN,2024,neutral,negative,0.680736780166626,0.02522580325603485,0.29403743147850037
PMJS,2024,negative,negative,0.9904114603996277,0.008450566790997982,0.001137894461862743
PMJS,2024,negative,negative,0.9904114603996277,0.008450566790997982,0.001137894461862743
PNGO,2024,positive,negative,0.6466695666313171,0.003729195101186633,0.34960123896598816
PNSE,2024,positive,negative,0.5282920598983765,0.47085022926330566,0.0008577515836805105
POLL,2024,neutral,negative,0.9985878467559814,0.0007942488300614059,0.0006179766496643424
POLL,2024,neutral,negative,0.9985878467559814,0.0007942488300614059,0.0006179766496643424
POLU,2024,positive,negative,0.6742925643920898,0.01140772458165884,0.31429970264434814
POLY,2024,neutral,negative,0.9685032963752747,0.02721893973648548,0.004277815576642752
PORT,2024,positive,negative,0.4622054398059845,0.12196870893239975,0.41582587361335754
POSA,2024,neutral,negative,0.8416767716407776,0.1573609709739685,0.0009622489451430738
POWR,2024,positive,positive,0.0012849242193624377,0.002638032427057624,0.9960770010948181
PPGL,2024,positive,negative,0.9976377487182617,0.0002817627682816237,0.002080508042126894
PPRE,2024,positive,negative,0.9351429343223572,0.027715930715203285,0.0371411070227623
PRDA,2024,neutral,negative,0.9170946478843689,0.028777318075299263,0.05412803962826729
PRIM,2024,positive,negative,0.9565757513046265,0.00042071830830536783,0.043003592640161514
PRIM,2024,positive,negative,0.9565757513046265,0.00042071830830536783,0.043003592640161514
PSDN,2024,negative,negative,0.9872514009475708,0.009471287950873375,0.003277353011071682
PSGO,2024,positive,neutral,0.08791134506464005,0.7890532612800598,0.12303540110588074
PSKT,2024,positive,negative,0.9990370273590088,0.00016323899035342038,0.0007997247739695013
PSSI,2024,negative,negative,0.966532289981842,0.007572440896183252,0.02589522674679756
PTDU,2024,positive,positive,0.47069817781448364,0.005642087664455175,0.5236598253250122
PTIS,2024,positive,negative,0.9969046711921692,7.535623444709927e-05,0.003019933355972171
PTPW,2024,negative,negative,0.9939374923706055,0.0030579257290810347,0.0030046214815229177
PTRO,2024,positive,negative,0.9975070357322693,0.0016763731837272644,0.0008165795588865876
PTSN,2024,neutral,negative,0.9949550032615662,0.0013617227086797357,0.00368322292342782
PTSP,2024,negative,negative,0.979670524597168,0.015469618141651154,0.00485994340851903
PUDP,2024,neutral,negative,0.5046761631965637,0.48032230138778687,0.015001567080616951
PURA,2024,positive,positive,0.14678418636322021,0.00968331191688776,0.8435325622558594
PURI,2024,positive,negative,0.997671902179718,0.0002430278982501477,0.002085156040266156
PWON,2024,neutral,negative,0.9995904564857483,0.00014733029820490628,0.00026232798700220883
PYFA,2024,positive,positive,0.05946783721446991,0.0023160967975854874,0.9382160902023315
PZZA,2024,negative,negative,0.9604132771492004,0.0018654698505997658,0.03772115707397461
RAJA,2024,positive,positive,0.4798467755317688,0.006453103385865688,0.5137001276016235
RBMS,2024,negative,negative,0.9987589120864868,0.0007311819354072213,0.0005099937552586198
RDTX,2024,negative,negative,0.9117181301116943,0.041367001831531525,0.04691486060619354
REAL,2024,positive,negative,0.9988062381744385,0.00025366703630425036,0.0009401801507920027
RIGS,2024,positive,negative,0.9816129207611084,0.004271866753697395,0.01411527395248413
RISE,2024,neutral,negative,0.9986937642097473,0.000917285680770874,0.0003889008075930178
RMKE,2024,negative,negative,0.997149646282196,9.765805589267984e-05,0.002752691740170121
ROCK,2024,negative,negative,0.9408344626426697,0.05696209892630577,0.002203370677307248
RODA,2024,positive,negative,0.9721296429634094,0.025803551077842712,0.0020667477510869503
RONY,2024,positive,negative,0.9747225046157837,0.023598482832312584,0.0016790599329397082
ROTI,2024,negative,positive,0.0014570783823728561,0.008563990704715252,0.9899789094924927
RSGK,2024,positive,negative,0.9851430058479309,0.0020091827027499676,0.012847852893173695
RSGK,2024,positive,negative,0.9851430058479309,0.0020091827027499676,0.012847852893173695
RUIS,2024,positive,negative,0.8724427819252014,0.0028683932032436132,0.12468879669904709
RUNS,2024,negative,negative,0.9667733311653137,0.003469712333753705,0.02975700981914997
SAFE,2024,neutral,negative,0.9877299666404724,0.0055433050729334354,0.006726761348545551
SAFE,2024,neutral,negative,0.9877299666404724,0.0055433050729334354,0.006726761348545551
SAME,2024,neutral,negative,0.9976293444633484,0.000894305354449898,0.0014763210201635957
SAMF,2024,neutral,negative,0.9998103976249695,4.2152376408921555e-05,0.00014743159408681095
SAPX,2024,negative,negative,0.9383053183555603,0.0024534761905670166,0.059241246432065964
SATU,2024,positive,negative,0.9448282122612,0.03836735710501671,0.016804346814751625
SBMA,2024,negative,negative,0.9764478802680969,0.0006515126442536712,0.022900665178894997
SBMA,2024,negative,negative,0.9764478802680969,0.0006515126442536712,0.022900665178894997
SCCO,2024,neutral,negative,0.5018779039382935,0.4138329029083252,0.08428923785686493
SCMA,2024,positive,negative,0.9940213561058044,0.004706564825028181,0.0012720620725303888
SCNP,2024,neutral,negative,0.9751352667808533,0.0018063010647892952,0.023058343678712845
SCPI,2024,neutral,negative,0.9975939393043518,0.0008651521638967097,0.0015408765757456422
SDMU,2024,positive,positive,0.16458499431610107,0.0042934962548315525,0.831121563911438
SDMU,2024,positive,positive,0.16458499431610107,0.0042934962548315525,0.831121563911438
SDPC,2024,negative,positive,0.07821732759475708,0.21811214089393616,0.7036705017089844
SEMA,2024,negative,negative,0.9944133162498474,0.0007431719568558037,0.0048435344360768795
SGER,2024,negative,negative,0.9994481205940247,0.000122375538921915,0.0004295576654840261
SGRO,2024,positive,negative,0.9831615686416626,0.002103077247738838,0.014735346660017967
SHID,2024,negative,negative,0.7435927987098694,0.0034104958176612854,0.2529967427253723
SHIP,2024,positive,negative,0.9945546388626099,0.000909014546778053,0.0045363446697592735
SICO,2024,positive,negative,0.9851263761520386,0.0034387516789138317,0.011434931308031082
SIDO,2024,negative,positive,0.012123330496251583,0.01521514356136322,0.9726614952087402
SILO,2024,negative,negative,0.6682703495025635,0.21203677356243134,0.11969278007745743
SILO,2024,negative,negative,0.6682703495025635,0.21203677356243134,0.11969278007745743
SIMP,2024,positive,negative,0.7798746824264526,0.000547149742487818,0.21957819163799286
SINI,2024,positive,negative,0.8808990716934204,0.10973478108644485,0.00936614628881216
SIPD,2024,negative,positive,0.03443249687552452,0.03962843492627144,0.9259390830993652
SKBM,2024,positive,negative,0.9958914518356323,0.0037893380504101515,0.0003192440199200064
SKLT,2024,neutral,negative,0.8933831453323364,0.10576234012842178,0.0008544466109015048
SKRN,2024,positive,negative,0.9991291165351868,7.446950621670112e-05,0.000796484702732414
SLIS,2024,neutral,negative,0.9982740879058838,0.000521272886544466,0.001204723259434104
SMAR,2024,neutral,negative,0.996777355670929,0.0005624258774332702,0.0026602521538734436
SMCB,2024,negative,negative,0.9989553689956665,0.00022676619119010866,0.0008178423740901053
SMDM,2024,positive,neutral,0.01958356983959675,0.9689815640449524,0.011434843763709068
SMGR,2024,negative,negative,0.9992696642875671,4.822327537112869e-05,0.0006820931448601186
SMKL,2024,negative,negative,0.9921779036521912,0.00042620470048859715,0.00739596551284194
SMMT,2024,positive,negative,0.8924888372421265,0.09531649202108383,0.012194606475532055
SMRA,2024,negative,neutral,0.35238784551620483,0.6245282888412476,0.023083824664354324
SMRU,2024,neutral,negative,0.5916397571563721,0.4004024267196655,0.007957784458994865
SMSM,2024,positive,negative,0.7512983083724976,0.2470703423023224,0.001631297287531197
SNLK,2024,negative,negative,0.7331271767616272,0.259333997964859,0.007538857404142618
SOCI,2024,positive,negative,0.8576660752296448,0.11033038794994354,0.032003533095121384
SOFA,2024,positive,negative,0.9943747520446777,0.004894737619906664,0.0007305595208890736
SONA,2024,positive,negative,0.8355554342269897,0.0004128115833736956,0.16403181850910187
SOSS,2024,neutral,negative,0.9995040893554688,9.723010589368641e-05,0.0003987139498349279
SOSS,2024,neutral,negative,0.9995040893554688,9.723010589368641e-05,0.0003987139498349279
SOTS,2024,positive,negative,0.9986592531204224,0.0002658467856235802,0.0010749276261776686
SPMA,2024,negative,negative,0.9717122316360474,0.0017564559821039438,0.026531388983130455
SRAJ,2024,positive,negative,0.9763770699501038,0.0006200047209858894,0.02300291135907173
SRAJ,2024,positive,negative,0.9763770699501038,0.0006200047209858894,0.02300291135907173
SRSN,2024,neutral,negative,0.9898943305015564,0.007319303695112467,0.0027862677816301584
SSIA,2024,positive,positive,0.08504007756710052,0.023701246827840805,0.891258716583252
SSMS,2024,positive,negative,0.9992907047271729,0.0004671607748605311,0.00024202918575610965
SSTM,2024,negative,negative,0.9991601705551147,8.243939373642206e-05,0.0007574514020234346
STAA,2024,positive,positive,0.001093406812287867,0.0017990022897720337,0.9971075654029846
STTP,2024,negative,negative,0.9995792508125305,0.00023912431788630784,0.00018165007350035012
SULI,2024,positive,negative,0.9977813363075256,0.0014785813400521874,0.0007400521426461637
SUPR,2024,positive,negative,0.5357256531715393,0.021437231451272964,0.44283702969551086
SUPR,2024,positive,negative,0.5357256531715393,0.021437231451272964,0.44283702969551086
SURE,2024,negative,negative,0.9904167652130127,0.008471745997667313,0.001111525227315724
TALF,2024,negative,negative,0.9918290972709656,0.00018098352302331477,0.007989850826561451
TAMA,2024,positive,negative,0.9971664547920227,0.0012358961394056678,0.0015975938877090812
TAMU,2024,positive,negative,0.9985116124153137,0.0008681371691636741,0.0006202214281074703
TAPG,2024,positive,positive,0.011364801786839962,0.12040108442306519,0.8682340979576111
TARA,2024,positive,negative,0.9959113597869873,0.0015029896749183536,0.0025856804568320513
TAXI,2024,positive,negative,0.974088191986084,0.005903947167098522,0.020007912069559097
TAYS,2024,negative,negative,0.9807008504867554,0.017773376777768135,0.001525815692730248
TBIG,2024,positive,positive,0.47321462631225586,0.02367633953690529,0.5031090378761292
TBIG,2024,positive,positive,0.47321462631225586,0.02367633953690529,0.5031090378761292
TBMS,2024,neutral,negative,0.9876089096069336,0.00023216191038955003,0.012158853933215141
TCID,2024,negative,negative,0.6710004210472107,0.0007588109583593905,0.3282407820224762
TCPI,2024,negative,negative,0.998018741607666,0.001471100840717554,0.0005101283313706517
TEBE,2024,negative,positive,0.16478721797466278,0.032070357352495193,0.8031424283981323
TELE,2024,positive,negative,0.9989545345306396,0.0008345625828951597,0.00021092072711326182
TFAS,2024,positive,negative,0.9890038371086121,0.010502449236810207,0.0004937191843055189
TGRA,2024,positive,negative,0.9987943172454834,0.0001257220865227282,0.001079940120689571
TIRA,2024,positive,negative,0.749381959438324,0.1740332841873169,0.07658474892377853
TIRT,2024,positive,negative,0.9908637404441833,0.008181710727512836,0.0009545241482555866
TKIM,2024,negative,positive,0.16164915263652802,0.002173199551180005,0.8361776471138
TLDN,2024,positive,negative,0.978542685508728,0.0005194441182538867,0.020937858149409294
TNCA,2024,neutral,negative,0.9996016621589661,0.00013824462075717747,0.0002601073356345296
TOBA,2024,positive,positive,0.0004387141962070018,0.0009318583179265261,0.9986294507980347
TOTL,2024,positive,neutral,0.04085610434412956,0.7601566910743713,0.19898724555969238
TPMA,2024,negative,negative,0.9295485615730286,0.013856613077223301,0.05659481883049011
TRIN,2024,negative,negative,0.730180561542511,0.027575165033340454,0.2422441691160202
TRIN,2024,negative,negative,0.730180561542511,0.027575165033340454,0.2422441691160202
TRIS,2024,negative,negative,0.7482725381851196,0.0057205078192055225,0.24600696563720703
TRJA,2024,negative,negative,0.8014100790023804,0.1916763186454773,0.006913477089256048
TRJA,2024,negative,negative,0.8014100790023804,0.1916763186454773,0.006913477089256048
TRST,2024,negative,negative,0.9880927205085754,0.0001651688216952607,0.011742078699171543
TRUE,2024,positive,negative,0.993290901184082,0.001480814185924828,0.005228265654295683
TRUK,2024,positive,negative,0.9706063270568848,0.025696858763694763,0.0036968132480978966
TSPC,2024,positive,positive,0.0004384065978229046,0.004052015952765942,0.9955096244812012
UANG,2024,negative,negative,0.9948157668113708,0.0034788851626217365,0.0017053530318662524
UANG,2024,negative,negative,0.9948157668113708,0.0034788851626217365,0.0017053530318662524
UCID,2024,negative,negative,0.7644596695899963,0.23443986475467682,0.0011003924300894141
UCID,2024,negative,negative,0.7644596695899963,0.23443986475467682,0.0011003924300894141
UFOE,2024,positive,negative,0.8805116415023804,0.005969415884464979,0.11351896077394485
ULTJ,2024,negative,negative,0.9975413084030151,0.00026031117886304855,0.0021984106861054897
ULTJ,2024,negative,negative,0.9975413084030151,0.00026031117886304855,0.0021984106861054897
UNIC,2024,neutral,negative,0.9821033477783203,0.0003797927056439221,0.017516853287816048
UNIQ,2024,negative,negative,0.7287891507148743,0.01668180711567402,0.25452902913093567
UNSP,2024,positive,negative,0.9988070726394653,0.0006423466838896275,0.0005506010493263602
UNSP,2024,positive,negative,0.9988070726394653,0.0006423466838896275,0.0005506010493263602
URBN,2024,neutral,neutral,0.009644770994782448,0.5355187058448792,0.45483651757240295
UVCR,2024,neutral,positive,0.26856401562690735,0.003329691244289279,0.7281063199043274
VICI,2024,neutral,negative,0.9979509711265564,0.001044057309627533,0.001005073543637991
WEHA,2024,neutral,negative,0.9989866614341736,0.0005872484180144966,0.00042604771442711353
WINS,2024,negative,negative,0.9974145889282227,0.0005907212034799159,0.001994723454117775
WIRG,2024,negative,negative,0.9979618787765503,0.0002270058757858351,0.0018110927194356918
WOWS,2024,positive,neutral,0.43861642479896545,0.5578179955482483,0.0035656115505844355
YELO,2024,positive,negative,0.9933072924613953,0.003090550657361746,0.003602165263146162
ZINC,2024,neutral,negative,0.9987088441848755,0.0008688305388204753,0.00042226212099194527
