Ticker,Year,YoY_Close_Category,Ticker_Fold
BAPI.JK,2022,neutral,9
BELL.JK,2021,positive,9
BELL.JK,2022,negative,9
BSSR.JK,2021,positive,9
BSSR.JK,2022,positive,9
BUDI.JK,2021,positive,9
BUDI.JK,2022,neutral,9
CANI.JK,2021,negative,9
CANI.JK,2022,negative,9
CCSI.JK,2021,positive,9
CCSI.JK,2022,negative,9
CMPP.JK,2021,positive,9
CMPP.JK,2022,negative,9
DMAS.JK,2021,negative,9
DMAS.JK,2022,positive,9
ESSA.JK,2021,positive,9
ESSA.JK,2022,negative,9
FASW.JK,2021,negative,9
FASW.JK,2022,negative,9
FORU.JK,2021,positive,9
FORU.JK,2022,negative,9
GEMS.JK,2021,positive,9
GEMS.JK,2022,positive,9
GJTL.JK,2021,negative,9
GJTL.JK,2022,positive,9
GOOD.JK,2021,positive,9
GOOD.JK,2022,negative,9
IFSH.JK,2022,negative,9
IKAN.JK,2022,negative,9
INCF.JK,2021,negative,9
INCF.JK,2022,neutral,9
INDR.JK,2021,positive,9
INDR.JK,2022,negative,9
INDY.JK,2021,positive,9
INDY.JK,2022,negative,9
IRRA.JK,2022,negative,9
ITMG.JK,2021,positive,9
ITMG.JK,2022,neutral,9
JAST.JK,2021,negative,9
JAST.JK,2022,negative,9
JGLE.JK,2021,neutral,9
JGLE.JK,2022,neutral,9
JSMR.JK,2021,neutral,9
JSMR.JK,2022,neutral,9
KBLV.JK,2022,negative,9
KEEN.JK,2022,positive,9
KICI.JK,2021,negative,9
KICI.JK,2022,negative,9
KMTR.JK,2021,negative,9
KMTR.JK,2022,negative,9
KREN.JK,2021,negative,9
KREN.JK,2022,neutral,9
LSIP.JK,2021,positive,9
LSIP.JK,2022,negative,9
MDIA.JK,2021,negative,9
MDIA.JK,2022,neutral,9
MIKA.JK,2021,neutral,9
MIKA.JK,2022,negative,9
MTDL.JK,2021,positive,9
PRDA.JK,2021,positive,9
PRDA.JK,2022,negative,9
PRIM.JK,2022,negative,9
PSGO.JK,2022,negative,9
PSSI.JK,2021,positive,9
PSSI.JK,2022,negative,9
RIGS.JK,2021,positive,9
RIGS.JK,2022,negative,9
RONY.JK,2022,neutral,9
RUIS.JK,2021,negative,9
RUIS.JK,2022,neutral,9
SMKL.JK,2022,negative,9
SMKL.JK,2022,negative,9
SOSS.JK,2021,neutral,9
SOSS.JK,2022,positive,9
TELE.JK,2021,negative,9
TELE.JK,2022,neutral,9
TRIN.JK,2022,negative,9
