Ticker,Year,YoY_Close_Category,Ticker_Fold
GEMS,2022,positive,9
FORU,2021,positive,9
IRRA,2024,negative,9
FASW,2021,negative,9
ITMG,2021,positive,9
GOOD,2021,positive,9
SKLT,2024,neutral,9
IRRA,2022,negative,9
JSMR,2024,negative,9
DRMA,2024,positive,9
GJTL,2022,positive,9
FASW,2023,negative,9
JGLE,2021,neutral,9
LUCY,2024,negative,9
GJTL,2021,negative,9
INDY,2021,positive,9
CANI,2021,negative,9
MKNT,2021,neutral,9
GJTL,2023,positive,9
GOOD,2024,neutral,9
KEEN,2024,positive,9
DMAS,2021,negative,9
BUDI,2021,positive,9
KREN,2023,negative,9
ADMR,2024,negative,9
FORU,2024,positive,9
BAPI,2022,neutral,9
AKRA,2021,positive,9
BELL,2021,positive,9
KMTR,2021,negative,9
KEEN,2023,negative,9
JAST,2024,positive,9
LSIP,2021,positive,9
INDR,2023,negative,9
JAST,2023,negative,9
ITMG,2022,neutral,9
ASII,2024,neutral,9
ASSA,2023,negative,9
GJTL,2024,neutral,9
INCF,2024,positive,9
KREN,2022,neutral,9
ARTI,2022,neutral,9
JSMR,2022,neutral,9
FORU,2022,negative,9
KICI,2023,negative,9
